,FLOAVG_mean,FLOAVG_std,FLOAVG_skew,FLOAVG_max,FLOAVG_median,FLOAVG_min,FLOAVG_energy,FLOAVG_entropy,FLOAVG_zcr_mean,FLOAVG_zcr_std,FLOAVG_zcr_skew,FLOAVG_zcr_max,FLOAVG_zcr_median,FLOAVG_zcr_min,FLOAVG_spec_roll_off_mean,FLOAVG_spec_roll_off_std,FLOAVG_spec_roll_off_skew,FLOAVG_spec_roll_off_max,FLOAVG_spec_roll_off_median,FLOAVG_spec_roll_off_min,FLOAVG_spec_centroid_mean,FLOAVG_spec_centroid_std,FLOAVG_spec_centroid_skew,FLOAVG_spec_centroid_max,FLOAVG_spec_centroid_median,FLOAVG_spec_centroid_min,FLOAVG_spec_contrast_mean,FLOAVG_spec_contrast_std,FLOAVG_spec_contrast_skew,FLOAVG_spec_contrast_max,FLOAVG_spec_contrast_median,FLOAVG_spec_contrast_min,FLOAVG_spec_bandwidth_mean,FLOAVG_spec_bandwidth_std,FLOAVG_spec_bandwidth_skew,FLOAVG_spec_bandwidth_max,FLOAVG_spec_bandwidth_median,FLOAVG_spec_bandwidth_min
52,3.1822828809523807,1.3894681344796358,-0.0965549870162795,5.84,3.8900000000000006,0.67,12.057546031136907,-33571.41229678601,0.0,0.0,,0.0,0.0,0.0,3908.2763671875,139.9658203125,0.0,4048.2421875,3908.2763671875,3768.310546875,1569.7649390093848,60.3464660004729,0.0,1630.1114050098577,1569.7649390093848,1509.4184730089119,15.304083164156749,5.098445398444708,0.0,20.402528562601457,15.304083164156749,10.20563776571204,2557.288450288873,33.98102533584574,2.0119188587158075e-14,2591.269475624719,2557.288450288873,2591.269475624719
53,3.5733681071428567,1.4401111831462714,-0.5557467532858169,5.98,4.309999999999999,0.7200000000000001,14.842879848968678,-43602.07984462117,0.0,0.0,,0.0,0.0,0.0,4317.4072265625,10.7666015625,0.0,4328.173828125,4317.4072265625,4306.640625,1666.5584058926947,2.9586467024423655,0.0,1669.517052595137,1666.5584058926947,1663.5997591902524,16.649781963186264,1.7456447493232066,3.0889035359487925e-15,18.395426712509472,16.649781963186264,14.90413721386306,2647.445633966108,28.44037837060523,0.0,2675.886012336713,2647.445633966108,2675.886012336713
54,4.452134464285715,0.32263418883024575,0.24410507178851712,5.67,4.45,3.5200000000000005,19.925594107882798,-59826.33232090557,0.0,0.0,,0.0,0.0,0.0,4096.69189453125,80.74951171875,0.0,4177.44140625,4096.69189453125,4015.9423828125,1550.6898497990414,22.237301140219643,0.0,1572.927150939261,1550.6898497990414,1528.4525486588218,16.667339560911646,2.036178551591977,0.0,18.703518112503623,16.667339560911646,14.63116100931967,2566.530455896871,4.685503933193786,-1.455411556527084e-13,2571.2159598300645,2566.530455896871,2571.2159598300645
55,3.5706902738095234,1.3193165098018802,-0.7530392862247849,5.72,4.1975,1.15,14.490425084513747,-41691.405487166085,0.0,0.0,,0.0,0.0,0.0,4128.99169921875,69.98291015625,0.0,4198.974609375,4128.99169921875,4059.0087890625,1557.932848682281,33.455546765657004,1.0201054502419736e-14,1591.3883954479381,1557.932848682281,1524.4773019166241,16.454970877617704,2.4757626304532874,-2.1655834852372962e-15,18.93073350807099,16.454970877617704,13.979208247164415,2560.528294587829,12.056579746678608,5.6630717087726676e-14,2572.5848743345077,2560.528294587829,2572.5848743345077
56,4.474360369047618,0.3467593468642087,0.042125939643067364,5.72,4.46,3.4299999999999997,20.14014275674164,-60715.07486757501,0.0,0.0,,0.0,0.0,0.0,4382.0068359375,129.19921875,0.0,4511.2060546875,4382.0068359375,4252.8076171875,1635.6280239129164,34.89689084879399,9.758988605687813e-15,1670.5249147617105,1635.6280239129164,1600.7311330641226,17.051016295982386,2.659746716189858,0.0,19.710763012172244,17.051016295982386,14.391269579792528,2590.0280465053957,18.60233495143484,0.0,2608.6303814568305,2590.0280465053957,2608.6303814568305
57,4.07997980952381,1.1189883545521109,-1.4444219426031424,5.99,4.46,1.22,17.898370183745183,-53679.024522519874,0.0,0.0,,0.0,0.0,0.0,3967.49267578125,37.68310546875,0.0,4005.17578125,3967.49267578125,3929.8095703125,1575.2156686387102,11.449898792602653,0.0,1586.6655674313129,1575.2156686387102,1563.7657698461076,18.237459498466194,4.076786275667551,0.0,22.314245774133745,18.237459498466194,14.160673222798643,2580.6704171855235,3.2214131877817636,0.0,2583.8918303733053,2580.6704171855235,2583.8918303733053
58,4.5645010714285705,0.3415814190660498,0.05982319352915045,5.86,4.55,3.46,20.95134789692375,-63971.223767417716,0.0,0.0,,0.0,0.0,0.0,3886.7431640625,32.2998046875,0.0,3919.04296875,3886.7431640625,3854.443359375,1563.3464310894005,11.29840332519143,0.0,1574.644834414592,1563.3464310894005,1552.048027764209,16.570566692570303,2.2128308041208324,-2.3771335920827338e-15,18.783397496691133,16.570566692570303,14.357735888449469,2559.611921641998,21.49590285422164,0.0,2581.1078244962196,2559.611921641998,2581.1078244962196
59,3.8862672619047616,1.184295606365185,-0.9298591179363949,5.82,4.38,1.3,16.50562931420862,-48688.422297980585,0.0,0.0,,0.0,0.0,0.0,3773.69384765625,102.28271484375,0.0,3875.9765625,3773.69384765625,3671.4111328125,1492.3604604914021,36.96263641945632,9.149030270611891e-15,1529.3230969108586,1492.3604604914021,1455.397824071946,17.776923966262693,2.315236300978327,0.0,20.09216026724102,17.776923966262693,15.461687665284366,2491.103828491552,23.832387908243845,-2.8689658004895816e-14,2514.9362163997957,2491.103828491552,2514.9362163997957
60,4.523840666666667,0.45976643252415045,0.9634426914143308,6.3100000000000005,4.44,3.62,20.676519549863094,-63063.08184184878,0.0,0.0,,0.0,0.0,0.0,3466.845703125,236.865234375,0.0,3703.7109375,3466.845703125,3229.98046875,1388.2860508171723,65.8113490126791,0.0,1454.0973998298514,1388.2860508171723,1322.4747018044932,16.452169890480967,2.2889429665833347,0.0,18.7411128570643,16.452169890480967,14.163226923897632,2409.7386989691972,56.02876425048726,0.0,2465.7674632196845,2409.7386989691972,2465.7674632196845
61,4.613861404761905,1.5219649249910583,-0.8549725896586291,6.42,4.77,1.3899999999999997,23.604094295254534,-78523.6792311449,0.0,0.0,,0.0,0.0,0.0,2470.93505859375,457.58056640625,0.0,2928.515625,2470.93505859375,2013.3544921875,1143.6845634484218,123.92656196956136,0.0,1267.6111254179832,1143.6845634484218,1019.7580014788605,18.67736673896605,3.2526388957342043,0.0,21.930005634700255,18.67736673896605,15.424727843231846,2276.4315650175176,128.93072788385643,0.0,2405.362292901374,2276.4315650175176,2405.362292901374
62,4.770220214285715,0.9519037251140758,-1.0694470731511412,5.98,4.67,1.93,23.661121594666096,-76493.08426565844,0.0,0.0,,0.0,0.0,0.0,2702.4169921875,602.9296875,0.0,3305.3466796875,2702.4169921875,2099.4873046875,1187.395662084542,174.72561564767648,0.0,1362.1212777322185,1187.395662084542,1012.6700464368655,19.460847693916094,2.281971411527829,2.317028164017293e-15,21.742819105443925,19.460847693916094,17.178876282388266,2335.0611128081327,152.42788459000735,-4.47049675520644e-15,2487.48899739814,2335.0611128081327,2487.48899739814
63,4.396011666666667,0.6054593793398163,-0.44288072900754916,5.650000000000001,4.39,1.93,19.691499633499998,-59392.651180140296,0.0,0.0,,0.0,0.0,0.0,1868.00537109375,166.88232421875,0.0,2034.8876953125,1868.00537109375,1701.123046875,961.9032932727498,68.53012213078176,2.5319997922888836e-15,1030.4334154035316,961.9032932727498,893.3731711419681,20.379305676430985,0.25884694844844347,0.0,20.638152624879428,20.379305676430985,20.12045872798254,2144.5029277947774,71.64062660980471,0.0,2216.143554404582,2144.5029277947774,2216.143554404582
64,3.972618476190476,1.1910684044152426,-0.9080306979786469,6.02,4.28,1.09,17.200341501366214,-51367.45744225702,0.0,0.0,,0.0,0.0,0.0,3240.7470703125,495.263671875,0.0,3736.0107421875,3240.7470703125,2745.4833984375,1364.6836689194818,148.35318828948743,0.0,1513.0368572089692,1364.6836689194818,1216.3304806299943,18.321447738469182,5.773746221580472,9.598215104394064e-16,24.095193960049656,18.321447738469182,12.547701516888711,2460.163811145619,108.27597645980723,0.0,2568.4397876054263,2460.163811145619,2568.4397876054263
65,4.25357111904762,0.8152412511533649,0.11293994106820977,6.02,4.2,1.63,18.75748556237812,-56304.18983859961,0.0,0.0,,0.0,0.0,0.0,2643.20068359375,543.71337890625,0.0,3186.9140625,2643.20068359375,2099.4873046875,1184.355766084711,129.98886916674348,-2.5440924172508078e-15,1314.3446352514543,1184.355766084711,1054.3668969179673,18.44856663494118,1.467672903795627,0.0,19.916239538736807,18.44856663494118,16.980893731145553,2334.869224315697,114.04774034745424,0.0,2448.9169646631512,2334.869224315697,2448.9169646631512
66,3.813268738095238,1.3029214629905543,-0.5894160963515302,5.64,4.0,1.6599999999999997,16.238622807655897,-48254.439801807544,0.0,0.0,,0.0,0.0,0.0,2158.70361328125,16.14990234375,0.0,2174.853515625,2158.70361328125,2142.5537109375,1085.0599100212235,8.690431505980882,-3.923325759867127e-14,1093.7503415272042,1085.0599100212235,1076.3694785152425,19.136555766596707,4.355529967099885,-1.203913324384414e-15,23.49208573369659,19.136555766596707,14.78102579949682,2240.170213052411,5.733191052675238,-1.189975322153641e-13,2245.903404105086,2240.170213052411,2245.903404105086
67,3.6831997499999996,1.4986872909024211,-0.21702753229199004,5.36,4.39,1.3999999999999997,15.8120239943125,-47748.88291570289,0.0,0.0,,0.0,0.0,0.0,3041.56494140625,382.21435546875,0.0,3423.779296875,3041.56494140625,2659.3505859375,1288.016370287891,105.67895118414503,0.0,1393.695321472036,1288.016370287891,1182.337419103746,17.918297131813404,2.464959619957268,2.0755769233546494e-15,20.383256751770674,17.918297131813404,15.453337511856137,2436.983647050034,76.06272492748917,-8.994425327762524e-15,2513.046371977523,2436.983647050034,2513.046371977523
