,ROPA_mean,ROPA_std,ROPA_skew,ROPA_max,ROPA_median,ROPA_min,ROPA_energy,ROPA_entropy,ROPA_zcr_mean,ROPA_zcr_std,ROPA_zcr_skew,ROPA_zcr_max,ROPA_zcr_median,ROPA_zcr_min,ROPA_spec_roll_off_mean,ROPA_spec_roll_off_std,ROPA_spec_roll_off_skew,ROPA_spec_roll_off_max,ROPA_spec_roll_off_median,ROPA_spec_roll_off_min,ROPA_spec_centroid_mean,ROPA_spec_centroid_std,ROPA_spec_centroid_skew,ROPA_spec_centroid_max,ROPA_spec_centroid_median,ROPA_spec_centroid_min,ROPA_spec_contrast_mean,ROPA_spec_contrast_std,ROPA_spec_contrast_skew,ROPA_spec_contrast_max,ROPA_spec_contrast_median,ROPA_spec_contrast_min,ROPA_spec_bandwidth_mean,ROPA_spec_bandwidth_std,ROPA_spec_bandwidth_skew,ROPA_spec_bandwidth_max,ROPA_spec_bandwidth_median,ROPA_spec_bandwidth_min
23,63.21341795761905,21.192081152291458,0.12652609578466814,99.5441,65.6168,34.7531,4445.0405134499415,-38211684.73544204,0.0,0.0,,0.0,0.0,0.0,2863.916015625,64.599609375,0.0,2928.515625,2863.916015625,2799.31640625,1237.35902703509,21.273739673524346,-1.6058965806117143e-14,1258.6327667086143,1237.35902703509,1216.0852873615656,16.54334773438063,0.4404016035652827,1.2185260871023499e-14,16.983749337945916,16.54334773438063,16.10294613081535,2301.4904436415795,37.678500291649925,0.0,2339.1689439332295,2301.4904436415795,2339.1689439332295
24,74.93615652666666,20.330578829915975,-1.2211861600451168,98.9073,80.3036,19.548500000000004,6028.759990548515,-53171674.24992467,0.0,0.0,,0.0,0.0,0.0,2427.86865234375,888.24462890625,0.0,3316.11328125,2427.86865234375,1539.6240234375,1123.4110875019505,232.4778362752346,-1.4824684555103481e-15,1355.888923777185,1123.4110875019505,890.9332512267158,18.266026264434807,4.292903002783667,0.0,22.558929267218474,18.266026264434807,13.97312326165114,2297.066974363761,191.24706786648198,-3.594839772362803e-15,2488.3140422302426,2297.066974363761,2488.3140422302426
25,78.38508481928571,26.763092766837048,-1.1911761849100777,99.7816,94.04075,11.856099999999998,6860.48465657294,-61733950.91631586,0.0,0.0,,0.0,0.0,0.0,2761.63330078125,576.01318359375,0.0,3337.646484375,2761.63330078125,2185.6201171875,1219.835741271303,184.61219814192725,1.7762340697523583e-15,1404.4479394132304,1219.835741271303,1035.223543129376,17.778563462939893,4.041864392435173,0.0,21.820427855375065,17.778563462939893,13.73669907050472,2277.5571771598347,96.4218479963356,0.0,2373.9790251561703,2277.5571771598347,2373.9790251561703
26,51.702071616666665,24.13607239171882,0.05660161587393391,97.8086,47.70508031088083,7.448099999999997,3255.6541999532205,-27398022.708031416,0.0,0.0,,0.0,0.0,0.0,3326.8798828125,193.798828125,0.0,3520.6787109375,3326.8798828125,3133.0810546875,1354.7994564039982,50.190739568594836,0.0,1404.990195972593,1354.7994564039982,1304.6087168354034,15.871027996487507,1.2202643130133755,0.0,17.091292309500883,15.871027996487507,14.650763683474132,2488.294414872057,39.51629487379955,1.721529081952909e-14,2527.810709745857,2488.294414872057,2527.810709745857
27,56.52741555,14.479107097271907,-0.3286957733452416,88.0795,68.409,39.2606,3404.993251096651,-28090670.925552167,0.0,0.0,,0.0,0.0,0.0,2697.03369140625,339.14794921875,0.0,3036.181640625,2697.03369140625,2357.8857421875,1184.8838329687442,110.35622722849439,0.0,1295.2400601972386,1184.8838329687442,1074.5276057402498,19.526753510927726,2.948937782488631,0.0,22.475691293416357,19.526753510927726,16.577815728439095,2299.1931705901197,105.99625456080663,6.451824125578089e-15,2405.1894251509266,2299.1931705901197,2405.1894251509266
28,58.61978952238096,20.95242924222617,0.519618788409238,95.3053,40.649,34.1623,3875.284014798738,-32911304.94525011,0.0,0.0,,0.0,0.0,0.0,3036.181640625,269.1650390625,0.0,3305.3466796875,3036.181640625,2767.0166015625,1281.5195410904778,84.35205659477265,0.0,1365.8715976852504,1281.5195410904778,1197.1674844957051,20.19971583153029,3.326023610249864,-1.6414707418646034e-15,23.525739441780154,20.19971583153029,16.873692221280425,2425.931127627835,67.9866949137047,-1.0002351680969252e-14,2493.9178225415394,2425.931127627835,2493.9178225415394
29,66.19821314214285,19.24521036964302,0.5125011416203816,99.12,56.74099384057971,46.4294,4752.581545384391,-40991933.28173201,0.0,0.0,,0.0,0.0,0.0,3003.8818359375,387.59765625,0.0,3391.4794921875,3003.8818359375,2616.2841796875,1270.4229141966719,105.95118741766487,0.0,1376.3741016143367,1270.4229141966719,1164.471726779007,16.80500293050399,3.2827979405072014,0.0,20.08780087101119,16.80500293050399,13.522204989996787,2422.0436163815866,79.09165342966185,-8.647200371956377e-15,2501.1352698112482,2422.0436163815866,2501.1352698112482
30,48.46977379655367,13.806280033138604,0.889556194215503,82.15420000000002,38.7698,38.7698,2539.9323402425225,-20314120.310579978,0.0,0.0,,0.0,0.0,0.0,3084.63134765625,16.14990234375,0.0,3100.78125,3084.63134765625,3068.4814453125,1311.3117034150778,10.672441536208225,0.0,1321.984144951286,1311.3117034150778,1300.6392618788695,17.945914327071794,3.072427861298138,0.0,21.01834218836993,17.945914327071794,14.873486465773656,2447.3608712345763,3.1803079170176716,0.0,2450.541179151594,2447.3608712345763,2450.541179151594
31,82.48854205701777,21.47518900241936,-1.2390381774228154,99.9543,92.2601061440678,39.1293,7265.543313382022,-65385423.587317586,0.0,0.0,,0.0,0.0,0.0,2616.2841796875,624.462890625,0.0,3240.7470703125,2616.2841796875,1991.8212890625,1164.3167472112825,172.588640498112,0.0,1336.9053877093945,1164.3167472112825,991.7281067131705,22.404458058069366,6.359829632030348,0.0,28.764287690099714,22.404458058069366,16.04462842603902,2296.8692364335548,156.72957920926797,4.3543138852863246e-15,2453.598815642823,2296.8692364335548,2453.598815642823
32,75.0314319,20.855789321830873,-0.8010770719701986,98.9009,83.90372630434783,39.5775,6064.679721200932,-53600043.43147434,0.0,0.0,,0.0,0.0,0.0,2756.25,527.5634765625,0.0,3283.8134765625,2756.25,2228.6865234375,1194.006067977065,145.19804056773967,2.2818081476678012e-15,1339.2041085448047,1194.006067977065,1048.8080274093254,19.363682801493777,1.4849242556331212,0.0,20.848607057126898,19.363682801493777,17.878758545860656,2327.1933208671544,130.25251846485412,5.2680726479692046e-15,2457.4458393320087,2327.1933208671544,2457.4458393320087
33,72.84497262654762,19.030469145841412,-0.5603708721836987,99.4519,72.6127,24.7278,5668.548792873293,-49653632.83577037,0.0,0.0,,0.0,0.0,0.0,3348.4130859375,236.865234375,0.0,3585.2783203125,3348.4130859375,3111.5478515625,1363.301183877006,74.58429742423164,0.0,1437.8854813012376,1363.301183877006,1288.7168864527744,22.678107351439536,10.45490479402499,0.0,33.13301214546453,22.678107351439536,12.223202557414545,2475.526927497789,55.54833812380116,1.2225579018356294e-14,2531.0752656215905,2475.526927497789,2531.0752656215905
34,69.48643625833333,21.11237363400908,-0.3634393325040345,99.4996,71.7316,28.417726666666667,5274.097144345425,-46025992.94868393,0.0,0.0,,0.0,0.0,0.0,2594.7509765625,43.06640625,0.0,2637.8173828125,2594.7509765625,2551.6845703125,1141.4757798298679,12.76865847394572,2.6759035370823075e-14,1154.2444383038137,1141.4757798298679,1128.7071213559223,20.097036998406438,2.9122551639792587,-1.869886681738262e-15,23.009292162385695,20.097036998406438,17.184781834427177,2252.503556421061,26.335095209615247,0.0,2278.8386516306764,2252.503556421061,2278.8386516306764
35,71.81696925027092,17.54452821083275,-0.540349417437301,99.429,75.0962,29.908599999999996,5465.487542435068,-47608063.80734306,0.0,0.0,,0.0,0.0,0.0,3423.779296875,204.5654296875,0.0,3628.3447265625,3423.779296875,3219.2138671875,1431.5626877570953,59.062117131313585,-5.791712252091055e-15,1490.6248048884088,1431.5626877570953,1372.5005706257816,16.99590641188727,1.1645782615094955,4.568962031678315e-15,18.160484673396766,16.99590641188727,15.831328150377775,2513.7183169227383,38.71212773977072,1.7558081866174324e-14,2552.430444662509,2513.7183169227383,2552.430444662509
36,82.33200936536397,17.226492768597886,-1.2238705071083986,99.9842,88.885,36.4967,7075.311819244938,-63246390.7407614,0.0,0.0,,0.0,0.0,0.0,2793.93310546875,446.81396484375,0.0,3240.7470703125,2793.93310546875,2347.119140625,1211.6105788157597,132.86654500776297,2.680136892758855e-15,1344.4771238235228,1211.6105788157597,1078.7440338079969,17.003590097032784,3.356272107991643,0.0,20.359862205024427,17.003590097032784,13.647317989041142,2340.9385648679627,109.61180395766019,6.276196262552237e-15,2450.550368825623,2340.9385648679627,2450.550368825623
37,68.9945946677042,11.398932703323355,0.5567553854308748,99.1681,65.96068948412699,53.996965079365076,4890.189760135694,-41807032.899471745,0.0,0.0,,0.0,0.0,0.0,2250.2197265625,549.0966796875,0.0,2799.31640625,2250.2197265625,1701.123046875,1060.9533606459768,146.14905545717818,-2.312138226017921e-15,1207.1024161031548,1060.9533606459768,914.8043051887985,19.45310091702002,3.923703687894342,0.0,23.376804604914362,19.45310091702002,15.529397229125678,2249.3016212168495,137.61749839869503,-4.913396942270941e-15,2386.9191196155443,2249.3016212168495,2386.9191196155443
38,48.0850202195122,4.646132437095315,-2.3940286584229864e-15,56.12431434146342,48.0850202195122,40.04572609756098,2333.755716133926,-18141833.948991023,0.0,0.0,,0.0,0.0,0.0,2578.60107421875,715.97900390625,0.0,3294.580078125,2578.60107421875,1862.6220703125,1153.9210687522166,195.61511529429959,0.0,1349.5361840465162,1153.9210687522166,958.305953457917,15.9579710744862,2.086475744527597,0.0,18.044446819013796,15.9579710744862,13.871495329958602,2333.7039376968023,153.50956520610816,0.0,2487.2135029029105,2333.7039376968023,2487.2135029029105
39,30.117390125005812,8.020665507513758,-1.0909153892160561,40.02963141463415,31.99033729268293,11.241900000000001,971.3882631252185,-6792802.498378703,0.0,0.0,,0.0,0.0,0.0,2567.83447265625,780.57861328125,0.0,3348.4130859375,2567.83447265625,1787.255859375,1151.9733629903724,212.0782197497552,-7.810914962410262e-16,1364.0515827401275,1151.9733629903724,939.8951432406171,16.393861571741084,2.660657800647458,1.980534639292762e-15,19.054519372388544,16.393861571741084,13.733203771093628,2330.1721898645737,166.46998314222378,4.037590957413731e-15,2496.6421730067977,2330.1721898645737,2496.6421730067977
40,10.22174167547619,3.0044719076013275,0.886705880487644,18.2048,9.597450000000002,6.211199999999998,113.51085432373236,-556014.535956195,0.0,0.0,,0.0,0.0,0.0,2691.650390625,592.1630859375,0.0,3283.8134765625,2691.650390625,2099.4873046875,1180.6004389479745,166.49849946776112,0.0,1347.0989384157356,1180.6004389479745,1014.1019394802133,17.282560040402977,0.7571236029694663,7.09860255906871e-15,18.039683643372445,17.282560040402977,16.525436437433513,2336.28058396866,140.8620399643603,-4.914849569026394e-15,2477.14262393302,2336.28058396866,2477.14262393302
41,9.637145315714285,5.727470130156766,1.0707463060353808,25.3904,8.088999999999999,3.095100000000002,125.67848392803175,-677126.5334845654,0.0,0.0,,0.0,0.0,0.0,2627.05078125,75.3662109375,0.0,2702.4169921875,2627.05078125,2551.6845703125,1147.4713697311515,14.189513523265532,0.0,1161.660883254417,1147.4713697311515,1133.281856207886,17.1700478064957,4.589597720031055,0.0,21.759645526526754,17.1700478064957,12.580450086464644,2247.85518356205,8.559466872193525,-7.97669004403169e-14,2256.4146504342434,2247.85518356205,2256.4146504342434
42,5.038677211011906,4.529740465700158,1.6562062099797303,22.876699999999996,2.996699999999997,1.2667000000000002,45.90681672337218,-222377.03725427706,0.0,0.0,,0.0,0.0,0.0,4155.908203125,247.6318359375,0.0,4403.5400390625,4155.908203125,3908.2763671875,1642.7951694956246,96.33551618122965,0.0,1739.1306856768542,1642.7951694956246,1546.459653314395,16.826090945305275,2.054123077369704,2.5618921336305244e-15,18.88021402267498,16.826090945305275,14.771967867935572,2654.0695246837977,48.70913638741399,1.3976931800940375e-14,2702.778661071212,2654.0695246837977,2702.778661071212
